FileName	Sample Name
WTCHG_463027_270162	S237
WTCHG_463027_271174	S501
WTCHG_463027_272186	S257
WTCHG_463027_273103	S423
WTCHG_463027_274115	FG135M
WTCHG_463027_275127	S213
WTCHG_463027_276139	S127
WTCHG_463027_277151	S271
WTCHG_463027_279175	FG93
WTCHG_463027_280187	S325
WTCHG_463027_281104	S98
WTCHG_463027_282116	S141
WTCHG_463027_283128	S93
WTCHG_463027_284140	FG110F
WTCHG_463027_285152	S150
WTCHG_463027_286164	S292
WTCHG_463027_287176	FG105M
WTCHG_463027_289105	FG118
WTCHG_463027_290117	S300
WTCHG_463027_291129	FG107M
WTCHG_463027_292141	S492
WTCHG_463027_293153	S217
WTCHG_463027_294165	FG65M
WTCHG_463027_295177	S63
WTCHG_463027_296189	S432
WTCHG_463028_201106	FG39M
WTCHG_463028_202118	FG111M
WTCHG_463028_203130	FG96M
WTCHG_463028_204142	FG147
WTCHG_463028_205154	S367
WTCHG_463028_206166	S373
WTCHG_463028_207178	S221
WTCHG_463028_208190	S118
WTCHG_463028_210119	S189
WTCHG_463028_211131	S406
WTCHG_463028_212143	S391
WTCHG_463028_213155	S484
WTCHG_463028_214167	S82
WTCHG_463028_215179	S405
WTCHG_463028_216191	S261
WTCHG_463028_217108	S442
WTCHG_463028_218120	FG14F
WTCHG_463028_219132	FG64F
WTCHG_463028_220144	S489
WTCHG_463028_221156	FG137
WTCHG_463028_222168	S491
WTCHG_463028_223180	FG33F
WTCHG_463028_224192	S29
WTCHG_463028_225109	S267
WTCHG_463028_226121	S68
WTCHG_463028_227133	S81
WTCHG_463028_228145	S411
WTCHG_463028_229157	S153
WTCHG_463028_230169	S276
WTCHG_463028_231181	S431
WTCHG_463028_232193	FG122F
WTCHG_463028_234122	S468
WTCHG_463028_236146	S324
WTCHG_463028_237158	FG135F
WTCHG_463028_238170	S95
WTCHG_463028_239182	FG130F
WTCHG_463028_240103	S319
WTCHG_463028_240194	FG3R
WTCHG_463028_241111	S289
WTCHG_463028_241186	S424
WTCHG_463028_242174	S338
WTCHG_463028_244147	FG135
WTCHG_463028_245159	S242
WTCHG_463028_246171	FG152
WTCHG_463028_248195	S18
WTCHG_463028_249112	S156
WTCHG_463028_253160	S226
WTCHG_463028_254172	S351
WTCHG_463028_255184	S106
WTCHG_463028_256196	FG39F
WTCHG_463028_257101	S341
WTCHG_463028_258113	S223
WTCHG_463028_259125	FG123
WTCHG_463028_260137	S160
WTCHG_463028_261149	FG142
WTCHG_463028_262161	FG54R
WTCHG_463028_263173	S152
WTCHG_463028_264185	S315
WTCHG_463028_266114	FG113M
WTCHG_463028_267126	S180
WTCHG_463028_268138	S124
WTCHG_463028_269150	FG125
WTCHG_463028_270162	S237
WTCHG_463028_271174	S501
WTCHG_463028_272186	S257
WTCHG_463028_273103	S423
WTCHG_463028_274115	FG135M
WTCHG_463028_275127	S213
WTCHG_463028_276139	S127
WTCHG_463028_277151	S271
WTCHG_463028_279175	FG93
WTCHG_463028_280187	S325
WTCHG_463028_281104	S98
WTCHG_463028_282116	S141
WTCHG_463028_283128	S93
WTCHG_463028_284140	FG110F
WTCHG_463028_285152	S150
WTCHG_463028_286164	S292
WTCHG_463028_287176	FG105M
WTCHG_463028_289105	FG118
WTCHG_463028_290117	S300
WTCHG_463028_291129	FG107M
WTCHG_463028_292141	S492
WTCHG_463028_293153	S217
WTCHG_463028_294165	FG65M
WTCHG_463028_295177	S63
WTCHG_463028_296189	S432
WTCHG_463029_201106	FG39M
WTCHG_463029_202118	FG111M
WTCHG_463029_203130	FG96M
WTCHG_463029_204142	FG147
WTCHG_463029_205154	S367
WTCHG_463029_206166	S373
WTCHG_463029_207178	S221
WTCHG_463029_208190	S118
WTCHG_463029_210119	S189
WTCHG_463029_211131	S406
WTCHG_463029_212143	S391
WTCHG_463029_213155	S484
WTCHG_463029_214167	S82
WTCHG_463029_215179	S405
WTCHG_463029_216191	S261
WTCHG_463029_217108	S442
WTCHG_463029_218120	FG14F
WTCHG_463029_219132	FG64F
WTCHG_463029_220144	S489
WTCHG_463029_221156	FG137
WTCHG_463029_222168	S491
WTCHG_463029_223180	FG33F
WTCHG_463029_224192	S29
WTCHG_463029_225109	S267
WTCHG_463029_226121	S68
WTCHG_463029_227133	S81
WTCHG_463029_228145	S411
WTCHG_463029_229157	S153
WTCHG_463029_230169	S276
WTCHG_463029_231181	S431
WTCHG_463029_232193	FG122F
WTCHG_463029_234122	S468
WTCHG_463029_236146	S324
WTCHG_463029_237158	FG135F
WTCHG_463029_238170	S95
WTCHG_463029_239182	FG130F
WTCHG_463029_240103	S319
WTCHG_463029_240194	FG3R
WTCHG_463029_241111	S289
WTCHG_463029_241186	S424
WTCHG_463029_242174	S338
WTCHG_463029_243135	FG45R
WTCHG_463029_244147	FG135
WTCHG_463029_245159	S242
WTCHG_463029_247183	FG76R
WTCHG_463029_248195	S18
WTCHG_463029_249112	S156
WTCHG_463029_253160	S226
WTCHG_463029_254172	S351
WTCHG_463029_255184	S106
WTCHG_463029_256196	FG39F
WTCHG_463029_257101	S341
WTCHG_463029_258113	S223
WTCHG_463029_259125	FG123
WTCHG_463029_260137	S160
WTCHG_463029_261149	FG142
WTCHG_463029_262161	FG54R
WTCHG_463029_263173	S152
WTCHG_463029_264185	S315
WTCHG_463029_266114	FG113M
WTCHG_463029_267126	S180
WTCHG_463029_268138	S124
WTCHG_463029_269150	FG125
WTCHG_463029_270162	S237
WTCHG_463029_271174	S501
WTCHG_463029_272186	S257
WTCHG_463029_273103	S423
WTCHG_463029_274115	FG135M
WTCHG_463029_275127	S213
WTCHG_463029_276139	S127
WTCHG_463029_277151	S271
WTCHG_463029_278163	FG31M
WTCHG_463029_279175	FG93
WTCHG_463029_280187	S325
WTCHG_463029_281104	S98
WTCHG_463029_282116	S141
WTCHG_463029_283128	S93
WTCHG_463029_284140	FG110F
WTCHG_463029_285152	S150
WTCHG_463029_286164	S292
WTCHG_463029_287176	FG105M
WTCHG_463029_289105	FG118
WTCHG_463029_290117	S300
WTCHG_463029_291129	FG107M
WTCHG_463029_292141	S492
WTCHG_463029_293153	S217
WTCHG_463029_294165	FG65M
WTCHG_463029_295177	S63
WTCHG_463029_296189	S432
